epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,860.693,2.23664,5.56146,2.99157,0.59475,0.22688,0.22334,0.14836,2.28687,5.86613,2.91189,0.000473611,0.000473611,0.000473611
2,1682.1,2.21186,4.51733,2.91594,0.35857,0.33642,0.29104,0.17493,2.55291,5.12861,3.16178,0.000931136,0.000931136,0.000931136
